L,sigma,W(0),W(-pi),Delta=W(-pi)-W(0),phi_min,aa_dist,ab_dist,delta_pref,exact_phase_pref,consistent,preferred
0.825,0.599583,-1.201119,-0.97722185,0.22389718,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.6025,-1.2312543,-1.004194,0.22706036,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.605417,-1.2618095,-1.0317139,0.2300956,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.608333,-1.2927753,-1.0597861,0.23298925,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.61125,-1.3241418,-1.0884149,0.23572691,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.614167,-1.3558979,-1.1176045,0.2382934,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.617083,-1.3880313,-1.1473585,0.24067275,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.62,-1.4205287,-1.1776806,0.24284813,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.622917,-1.4533757,-1.2085739,0.24480183,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.625833,-1.4865565,-1.2400412,0.24651523,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.62875,-1.520054,-1.2720853,0.24796875,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.631667,-1.55385,-1.3047082,0.24914185,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.634583,-1.5879247,-1.3379118,0.25001292,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.6375,-1.6222567,-1.3716974,0.25055932,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.640417,-1.6568234,-1.4060662,0.25075725,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.643333,-1.6916004,-1.4410186,0.2505818,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.64625,-1.7265617,-1.4765548,0.25000684,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.649167,-1.7616794,-1.5126744,0.24900498,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.652083,-1.796924,-1.5493764,0.24754755,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.655,-1.832264,-1.5866594,0.24560453,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.657917,-1.867666,-1.6245215,0.2431445,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.660833,-1.9030945,-1.6629599,0.24013459,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.66375,-1.938512,-1.7019716,0.23654043,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.666667,-1.9738786,-1.7415525,0.23232609,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.669583,-2.0091522,-1.7816982,0.227454,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.6725,-2.0442884,-1.8224034,0.22188494,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.675417,-2.0792401,-1.8636621,0.21557793,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.678333,-2.1139577,-1.9054675,0.2084902,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.68125,-2.1483891,-1.947812,0.20057707,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.684167,-2.1824792,-1.9906872,0.19179198,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.687083,-2.21617,-2.0340837,0.1820863,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.69,-2.2494007,-2.0779914,0.17140937,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.692917,-2.2821072,-2.1223989,0.15970835,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.695833,-2.3142222,-2.167294,0.14692815,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.69875,-2.3456751,-2.2126637,0.13301141,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.701667,-2.3763917,-2.2584934,0.11789834,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.704583,-2.4062945,-2.3047678,0.10152671,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.825,0.7075,-2.4353018,-2.3514701,0.083831679,-0.61359232,6.136e-01,2.528e+00,AA-like,degenerate,no,degenerate
0.825,0.710417,-2.4633285,-2.3985827,0.064745801,0.91425255,9.143e-01,2.227e+00,AA-like,degenerate,no,degenerate
0.825,0.713333,-2.4902851,-2.4460862,0.044198862,-1.1474176,1.147e+00,1.994e+00,AA-like,degenerate,no,degenerate
0.825,0.71625,-2.5160782,-2.4939603,0.022117817,1.3621749,1.362e+00,1.779e+00,AA-like,degenerate,no,degenerate
0.825,0.719167,-2.5406099,-2.5421832,-0.0015733123,-1.5585245,1.559e+00,1.583e+00,AB-like,degenerate,no,degenerate
0.825,0.722083,-2.5637781,-2.5907316,-0.02695354,-1.7487381,1.749e+00,1.393e+00,AB-like,degenerate,no,degenerate
0.825,0.725,-2.5854758,-2.6395809,-0.054105015,-1.9450876,1.945e+00,1.197e+00,AB-like,degenerate,no,degenerate
0.825,0.727917,-2.6055915,-2.6887046,-0.083113129,-2.153709,2.154e+00,9.879e-01,AB-like,degenerate,no,degenerate
0.825,0.730833,-2.6240085,-2.7380751,-0.11406663,2.39301,2.393e+00,7.486e-01,AB-like,degenerate,no,degenerate
0.825,0.73375,-2.6406051,-2.7876628,-0.14705771,-2.712078,2.712e+00,4.295e-01,AB-like,degenerate,no,degenerate
0.825,0.736667,-2.6552543,-2.8374365,-0.18218216,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.739583,-2.6678237,-2.8873632,-0.21953946,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.7425,-2.6781752,-2.9374081,-0.25923291,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.745417,-2.6861647,-2.9875344,-0.30136974,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.748333,-2.6916423,-3.0377036,-0.34606127,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.75125,-2.6944517,-3.0878747,-0.393423,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.754167,-2.6944302,-3.138005,-0.4435748,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.757083,-2.6914083,-3.1880493,-0.49664098,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.76,-2.6852098,-3.2379603,-0.55275052,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.762917,-2.6756513,-3.2876884,-0.61203713,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.765833,-2.6625419,-3.3371814,-0.67463947,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.76875,-2.6456834,-3.3863847,-0.74070124,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.771667,-2.6248696,-3.435241,-0.81037143,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.774583,-2.599886,-3.4836904,-0.88380438,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.7775,-2.5705102,-3.5316703,-0.96116003,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.780417,-2.5365109,-3.579115,-1.0426041,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.783333,-2.4976478,-3.6259559,-1.1283081,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.78625,-2.4536718,-3.6721216,-1.2184498,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.789167,-2.404324,-3.7175371,-1.3132131,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.792083,-2.3493359,-3.7621245,-1.4127887,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.795,-2.2884289,-3.8058024,-1.5173735,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.797917,-2.221314,-3.8484857,-1.6271717,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.800833,-2.1476916,-3.890086,-1.7423944,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.80375,-2.067251,-3.930511,-1.8632601,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.806667,-1.9796701,-3.9696648,-1.9899946,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.809583,-1.8846153,-4.0074471,-2.1228318,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.8125,-1.7817408,-4.0437541,-2.2620133,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.815417,-1.6706882,-4.0784773,-2.4077891,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.818333,-1.5510866,-4.1115041,-2.5604175,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.82125,-1.4225518,-4.1427174,-2.7201656,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.824167,-1.284686,-4.1719955,-2.8873095,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.827083,-1.1370774,-4.1992118,-3.0621345,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.83,-0.97929988,-4.2242351,-3.2449352,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.832917,-0.81091251,-4.2469288,-3.4360163,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.835833,-0.63145906,-4.2671513,-3.6356923,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.83875,-0.44046761,-4.2847557,-3.8442881,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.841667,-0.23745011,-4.2995895,-4.0621394,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.844583,-0.021901882,-4.3114944,-4.2895926,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.8475,0.20669886,-4.3203065,-4.5270054,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.850417,0.44889147,-4.3258557,-4.7747472,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.853333,0.70523342,-4.3279658,-5.0331992,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.85625,0.97630078,-4.326454,-5.3027548,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.859167,1.2626887,-4.3211312,-5.58382,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.862083,1.5650122,-4.3118015,-5.8768137,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.865,1.8839063,-4.2982619,-6.1821682,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.867917,2.2200269,-4.2803024,-6.5003294,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.870833,2.5740514,-4.2577055,-6.831757,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.87375,2.9466791,-4.2302463,-7.1769253,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.876667,3.3386317,-4.1976919,-7.5363236,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.879583,3.7506544,-4.1598016,-7.910456,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.8825,4.1835161,-4.1163264,-8.2998425,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.885417,4.6380103,-4.0670088,-8.7050191,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.888333,5.1149556,-4.0115826,-9.1265382,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.89125,5.6151964,-3.9497729,-9.5649693,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.894167,6.1396039,-3.8812951,-10.020899,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.897083,6.6890762,-3.8058558,-10.494932,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.825,0.9,7.2645399,-3.7231514,-10.987691,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.55,-0.73551981,-0.58219445,0.15332537,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.552917,-0.75730137,-0.60026768,0.15703369,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.555833,-0.77953936,-0.61877853,0.16076083,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.55875,-0.80223604,-0.63773363,0.16450242,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.561667,-0.82539332,-0.65713955,0.16825378,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.564583,-0.8490127,-0.67700282,0.17200989,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.5675,-0.87309528,-0.69732991,0.17576537,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.570417,-0.89764172,-0.71812725,0.17951447,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.573333,-0.92265222,-0.73940118,0.18325105,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.57625,-0.9481265,-0.76115795,0.18696855,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.579167,-0.97406376,-0.78340375,0.19066001,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.582083,-1.0004626,-0.80614466,0.19431799,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.585,-1.0273212,-0.82938665,0.1979346,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.587917,-1.054637,-0.85313556,0.20150146,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.590833,-1.0824068,-0.87739713,0.20500969,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.59375,-1.1106268,-0.90217694,0.20844986,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.596667,-1.1392924,-0.92748041,0.21181198,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.599583,-1.1683983,-0.95331282,0.21508551,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.6025,-1.1979385,-0.97967927,0.21825927,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.605417,-1.2279061,-1.0065846,0.22132147,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.608333,-1.2582933,-1.0340337,0.22425966,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.61125,-1.2890915,-1.0620308,0.2270607,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.614167,-1.320291,-1.0905803,0.22971072,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.617083,-1.3518813,-1.1196862,0.23219514,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.62,-1.3838507,-1.1493522,0.23449857,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.622917,-1.4161866,-1.1795817,0.23660483,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.625833,-1.448875,-1.2103781,0.2384969,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.62875,-1.4819009,-1.241744,0.24015688,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.631667,-1.515248,-1.273682,0.24156596,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.634583,-1.5488987,-1.3061943,0.24270438,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.6375,-1.5828342,-1.3392828,0.24355141,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.640417,-1.617034,-1.3729487,0.24408528,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.643333,-1.6514763,-1.4071931,0.24428316,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.64625,-1.6861378,-1.4420166,0.24412114,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.649167,-1.7209934,-1.4774193,0.24357411,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.652083,-1.7560166,-1.5134008,0.24261582,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.655,-1.7911789,-1.5499602,0.24121876,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.657917,-1.8264502,-1.5870961,0.23935412,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.660833,-1.8617984,-1.6248066,0.23699178,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.66375,-1.8971893,-1.6630891,0.23410022,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.666667,-1.932587,-1.7019405,0.2306465,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.669583,-1.9679532,-1.741357,0.22659617,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.6725,-2.0032474,-1.7813341,0.22191324,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.675417,-2.0384269,-1.8218668,0.21656012,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.678333,-2.0734466,-1.862949,0.21049757,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.68125,-2.1082588,-1.9045742,0.20368461,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.684167,-2.1428135,-1.946735,0.19607847,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.687083,-2.1770577,-1.9894231,0.18763456,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.69,-2.2109357,-2.0326293,0.17830635,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.692917,-2.244389,-2.0763437,0.16804533,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.695833,-2.2773562,-2.1205552,0.15680093,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.69875,-2.3097725,-2.165252,0.14452048,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.701667,-2.3415701,-2.210421,0.13114908,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.704583,-2.3726778,-2.2560482,0.11662954,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.7075,-2.4030209,-2.3021186,0.10090235,0,0.000e+00,3.142e+00,AA-like,AA-like,yes,AA-like
0.83,0.710417,-2.4325212,-2.3486157,0.083905536,-0.52768939,5.277e-01,2.614e+00,AA-like,degenerate,no,degenerate
0.83,0.713333,-2.4610968,-2.3955222,0.06557459,-0.85902924,8.590e-01,2.283e+00,AA-like,degenerate,no,degenerate
0.83,0.71625,-2.4886617,-2.4428193,0.045842409,-1.1106021,1.111e+00,2.031e+00,AA-like,degenerate,no,degenerate
0.83,0.719167,-2.5151262,-2.490487,0.02463918,-1.3253594,1.325e+00,1.816e+00,AA-like,degenerate,no,degenerate
0.83,0.722083,-2.5403963,-2.538504,0.0018923002,1.5278449,1.528e+00,1.614e+00,AA-like,degenerate,no,degenerate
0.83,0.725,-2.5643738,-2.5868475,-0.022473723,-1.7241944,1.724e+00,1.417e+00,AB-like,degenerate,no,degenerate
0.83,0.727917,-2.586956,-2.6354934,-0.048537365,1.9266799,1.927e+00,1.215e+00,AB-like,degenerate,no,degenerate
0.83,0.730833,-2.6080357,-2.6844159,-0.076380189,-2.1353013,2.135e+00,1.006e+00,AB-like,degenerate,no,degenerate
0.83,0.73375,-2.627501,-2.7335879,-0.10608695,-2.3807382,2.381e+00,7.609e-01,AB-like,degenerate,no,degenerate
0.83,0.736667,-2.6452348,-2.7829805,-0.13774568,-2.7059421,2.706e+00,4.357e-01,AB-like,degenerate,no,degenerate
0.83,0.739583,-2.6611152,-2.8325631,-0.17144784,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.7425,-2.6750151,-2.8823035,-0.20728838,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.745417,-2.6868017,-2.9321676,-0.24536591,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.748333,-2.6963369,-2.9821196,-0.28578276,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.75125,-2.7034764,-3.0321216,-0.32864515,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.754167,-2.7080704,-3.0821337,-0.37406328,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.757083,-2.7099625,-3.132114,-0.4221515,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.76,-2.70899,-3.1820184,-0.47302839,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.762917,-2.7049838,-3.2318008,-0.52681694,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.765833,-2.6977678,-3.2814124,-0.58364466,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.76875,-2.6871587,-3.3308025,-0.64364374,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.771667,-2.6729663,-3.3799175,-0.70695121,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.774583,-2.6549925,-3.4287016,-0.77370906,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.7775,-2.6330318,-3.4770962,-0.84406439,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.780417,-2.6068704,-3.52504,-0.91816964,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.783333,-2.5762864,-3.572469,-0.99618265,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.78625,-2.5410493,-3.6193163,-1.0782669,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.789167,-2.50092,-3.6655118,-1.1645917,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.792083,-2.4556501,-3.7109825,-1.2553323,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.795,-2.404982,-3.7556522,-1.3506702,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.797917,-2.3486485,-3.7994414,-1.4507929,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.800833,-2.2863722,-3.8422671,-1.5558949,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.80375,-2.2178658,-3.884043,-1.6661772,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.806667,-2.1428314,-3.924679,-1.7818476,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.809583,-2.0609599,-3.9640812,-1.9031213,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.8125,-1.9719314,-4.0021521,-2.0302207,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.815417,-1.8754142,-4.0387901,-2.1633759,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.818333,-1.7710649,-4.0738894,-2.3028245,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.82125,-1.6585277,-4.1073401,-2.4488125,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.824167,-1.5374342,-4.139028,-2.6015938,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.827083,-1.407403,-4.1688342,-2.7614311,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.83,-1.2680395,-4.1966353,-2.9285957,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.832917,-1.1189352,-4.2223032,-3.103368,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.835833,-0.95966738,-4.2457047,-3.2860373,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.83875,-0.78979881,-4.2667018,-3.476903,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.841667,-0.60887724,-4.285151,-3.6762738,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.844583,-0.41643497,-4.3009037,-3.8844687,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.8475,-0.2119884,-4.3138055,-4.1018171,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.850417,0.0049623952,-4.3236965,-4.3286589,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.853333,0.23493418,-4.330411,-4.5653452,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.85625,0.47846101,-4.333777,-4.812238,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
0.83,0.859167,0.73609473,-4.3336165,-5.0697112,-3.1415927,3.142e+00,0.000e+00,AB-like,AB-like,yes,AB-like
